운용신청일자,등록일자,운용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,사용자,신청구분,운용상태
2016-05-14,2016-05-14,2016-05-20,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607537,2016-04-29,1888000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-05-14,2016-05-14,2016-05-18,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607538,2016-04-29,1888000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-08,2018-10-08,2018-10-15,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807539,2018-09-16,4740000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-10,2018-10-10,2018-10-19,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807540,2018-09-16,4740000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-09-30,2018-09-30,2018-10-09,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807541,2018-09-16,4740000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-01,2018-10-01,2018-10-07,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807542,2018-09-16,4740000,공학대학RC행정팀(ERICA),,신규운용,운용
2018-10-05,2018-10-05,2018-10-19,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807543,2018-09-16,4740000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-04-03,2016-04-03,2016-04-06,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607544,2016-03-19,3888000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-04-02,2016-04-02,2016-04-14,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607545,2016-03-19,3888000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-29,2016-03-29,2016-04-07,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607546,2016-03-19,3888000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-04-01,2016-04-01,2016-04-10,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607547,2016-03-19,3888000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-16,2016-03-16,2016-03-29,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607548,2016-03-03,1840000,공학대학RC행정팀(ERICA),,신규운용,운용
2016-03-16,2016-03-16,2016-03-29,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201607549,2016-03-03,1840000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-21,2017-10-21,2017-10-31,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707550,2017-10-08,3616000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-28,2017-10-28,2017-11-08,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707551,2017-10-08,3616000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-31,2017-10-31,,badbergjr,박대리,반려,4322330822060848,네트워크시스템장비용랙,M201707552,2017-10-08,3616000,공학대학RC행정팀(ERICA),,신규운용,취득
2017-10-30,2017-10-30,2017-11-02,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707553,2017-10-08,3616000,공학대학RC행정팀(ERICA),,신규운용,운용
2015-04-23,2015-04-23,,badbergjr,박대리,반려,4322330822060848,네트워크시스템장비용랙,M201507554,2015-04-08,956000,공학대학RC행정팀(ERICA),,신규운용,취득
2019-01-08,2019-01-08,2019-01-19,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201807555,2018-12-16,927000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-02,2017-10-02,2017-10-06,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707556,2017-09-21,3968000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-09,2017-10-09,2017-10-13,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707557,2017-09-21,3968000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-06,2017-10-06,2017-10-12,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707558,2017-09-21,3968000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-10-01,2017-10-01,2017-10-04,badbergjr,박대리,확정,4322330822060848,네트워크시스템장비용랙,M201707559,2017-09-21,3968000,공학대학RC행정팀(ERICA),,신규운용,운용
2017-07-15,2017-07-15,2017-07-22,badbergjr,박대리,확정,5610170325114372,책상,M201707560,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-04,2017-07-04,2017-07-16,badbergjr,박대리,확정,5610170325114372,책상,M201707561,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-11,2017-07-11,2017-07-16,badbergjr,박대리,확정,5610170325114372,책상,M201707562,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-05,2017-07-05,2017-07-09,badbergjr,박대리,확정,5610170325114372,책상,M201707563,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-04,2017-07-04,2017-07-08,badbergjr,박대리,확정,5610170325114372,책상,M201707564,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-11,2017-07-11,2017-07-20,badbergjr,박대리,확정,5610170325114372,책상,M201707565,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-03,2017-07-03,2017-07-06,badbergjr,박대리,확정,5610170325114372,책상,M201707566,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-05,2017-07-05,2017-07-09,badbergjr,박대리,확정,5610170325114372,책상,M201707567,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-04,2017-07-04,2017-07-10,badbergjr,박대리,확정,5610170325114372,책상,M201707568,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-14,2017-07-14,2017-07-20,badbergjr,박대리,확정,5610170325114372,책상,M201707569,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-12,2017-07-12,2017-07-26,badbergjr,박대리,확정,5610170325114372,책상,M201707570,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-16,2017-07-16,2017-07-20,badbergjr,박대리,확정,5610170325114372,책상,M201707571,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-05,2017-07-05,2017-07-19,badbergjr,박대리,확정,5610170325114372,책상,M201707572,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-13,badbergjr,박대리,확정,5610170325114372,책상,M201707573,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-08,2017-07-08,2017-07-11,badbergjr,박대리,확정,5610170325114372,책상,M201707574,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-11,2017-07-11,2017-07-16,badbergjr,박대리,확정,5610170325114372,책상,M201707575,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-16,badbergjr,박대리,확정,5610170325114372,책상,M201707576,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-06,2017-07-06,2017-07-13,badbergjr,박대리,확정,5610170325114372,책상,M201707577,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-18,badbergjr,박대리,확정,5610170325114372,책상,M201707578,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-23,badbergjr,박대리,확정,5610170325114372,책상,M201707579,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-10,2017-07-10,2017-07-19,badbergjr,박대리,확정,5610170325114372,책상,M201707580,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-19,badbergjr,박대리,확정,5610170325114372,책상,M201707581,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-10,2017-07-10,2017-07-20,badbergjr,박대리,확정,5610170325114372,책상,M201707582,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-12,2017-07-12,2017-07-26,badbergjr,박대리,확정,5610170325114372,책상,M201707583,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-09,2017-07-09,2017-07-17,badbergjr,박대리,확정,5610170325114372,책상,M201707584,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-07,2017-07-07,2017-07-17,badbergjr,박대리,확정,5610170325114372,책상,M201707585,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-12,2017-07-12,2017-07-25,badbergjr,박대리,확정,5610170325114372,책상,M201707586,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-09-14,2017-09-14,2017-09-26,badbergjr,박대리,확정,5610170325114372,책상,M201707586,2017-06-21,212982000,소프트웨어융합대학RC행정팀(ERICA),연구실 집기 교체,재사용(1회차),운용
2017-07-06,2017-07-06,2017-07-12,badbergjr,박대리,확정,5610170325114372,책상,M201707587,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-03,2017-07-03,2017-07-10,badbergjr,박대리,확정,5610170325114372,책상,M201707588,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-13,2017-07-13,2017-07-21,badbergjr,박대리,확정,5610170325114372,책상,M201707589,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-12,2017-07-12,2017-07-16,badbergjr,박대리,확정,5610170325114372,책상,M201707590,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-11,2017-07-11,2017-07-19,badbergjr,박대리,확정,5610170325114372,책상,M201707591,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-07-07,2017-07-07,2017-07-21,badbergjr,박대리,확정,5610170325114372,책상,M201707592,2017-06-21,212982000,공학대학RC행정팀(ERICA),연구실 집기 교체,신규운용,운용
2017-04-07,2017-04-07,2017-04-18,badbergjr,박대리,확정,5610170325114372,책상,M201707593,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-03,2017-04-03,2017-04-12,badbergjr,박대리,확정,5610170325114372,책상,M201707594,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-31,2017-03-31,2017-04-03,badbergjr,박대리,확정,5610170325114372,책상,M201707595,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-08,2017-04-08,2017-04-18,badbergjr,박대리,확정,5610170325114372,책상,M201707596,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-04,2017-04-04,2017-04-09,badbergjr,박대리,확정,5610170325114372,책상,M201707597,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-27,2017-03-27,,badbergjr,박대리,반려,5610170325114372,책상,M201707598,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,취득
2017-03-30,2017-03-30,2017-04-05,badbergjr,박대리,확정,5610170325114372,책상,M201707599,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-30,2017-03-30,2017-04-07,badbergjr,박대리,확정,5610170325114372,책상,M201707600,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-31,2017-03-31,2017-04-04,badbergjr,박대리,확정,5610170325114372,책상,M201707601,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-29,2017-03-29,2017-04-09,badbergjr,박대리,확정,5610170325114372,책상,M201707602,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-06,2017-04-06,2017-04-19,badbergjr,박대리,확정,5610170325114372,책상,M201707603,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-29,2017-03-29,2017-04-02,badbergjr,박대리,확정,5610170325114372,책상,M201707604,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-05,2017-04-05,2017-04-19,badbergjr,박대리,확정,5610170325114372,책상,M201707605,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-28,2017-03-28,2017-04-06,badbergjr,박대리,확정,5610170325114372,책상,M201707606,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-07,2017-04-07,2017-04-21,badbergjr,박대리,확정,5610170325114372,책상,M201707607,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-04,2017-04-04,2017-04-13,badbergjr,박대리,확정,5610170325114372,책상,M201707608,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-31,2017-03-31,2017-04-08,badbergjr,박대리,확정,5610170325114372,책상,M201707609,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-30,2017-03-30,2017-04-08,badbergjr,박대리,확정,5610170325114372,책상,M201707610,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2018-02-18,2018-02-18,2018-02-26,badbergjr,박대리,확정,5610170325114372,책상,M201707610,2017-03-22,234476000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,재사용(1회차),운용
2017-04-07,2017-04-07,2017-04-21,badbergjr,박대리,확정,5610170325114372,책상,M201707611,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-09,2017-04-09,2017-04-18,badbergjr,박대리,확정,5610170325114372,책상,M201707612,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-05,2017-04-05,2017-04-11,badbergjr,박대리,확정,5610170325114372,책상,M201707613,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-30,2017-03-30,2017-04-04,badbergjr,박대리,확정,5610170325114372,책상,M201707614,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-28,2017-03-28,2017-04-05,badbergjr,박대리,확정,5610170325114372,책상,M201707615,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-07,2017-04-07,2017-04-21,badbergjr,박대리,확정,5610170325114372,책상,M201707616,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-27,2017-03-27,2017-04-02,badbergjr,박대리,확정,5610170325114372,책상,M201707617,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-08,2017-04-08,2017-04-11,badbergjr,박대리,확정,5610170325114372,책상,M201707618,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-28,2017-03-28,2017-04-05,badbergjr,박대리,확정,5610170325114372,책상,M201707619,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-28,2017-03-28,2017-04-04,badbergjr,박대리,확정,5610170325114372,책상,M201707620,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-09,2017-04-09,2017-04-12,badbergjr,박대리,확정,5610170325114372,책상,M201707621,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-03-28,2017-03-28,2017-04-06,badbergjr,박대리,확정,5610170325114372,책상,M201707622,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2017-04-05,2017-04-05,2017-04-09,badbergjr,박대리,확정,5610170325114372,책상,M201707623,2017-03-22,234476000,공학대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
