반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2023-11-03,2023-11-06,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202223465,2022-06-12,4810000,2022-06-18,소프트웨어융합대학,폐품,사용연한경과
2024-09-09,2024-09-12,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202223466,2022-06-12,4810000,2022-06-18,소프트웨어융합대학,중고품,사업종료
2025-02-24,2025-02-27,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202223470,2022-06-12,4810000,2022-06-18,소프트웨어융합대학,정비필요품,고장/파손
2023-12-14,2023-12-17,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202223472,2022-06-12,4810000,2022-06-18,소프트웨어융합대학,중고품,불용결정
2022-10-28,2022-10-31,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723476,2017-09-13,3177000,2017-10-18,인문대학,정비필요품,고장/파손
2021-04-23,2021-04-26,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023477,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,불용결정
2025-08-20,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023478,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2023-01-03,2023-01-06,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023479,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,불용결정
2025-05-30,2025-06-02,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023481,2020-02-29,7743000,2020-03-04,중앙도서관,신품,잉여물품
2024-03-27,2024-03-30,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023483,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,불용결정
2025-11-07,2025-11-10,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023485,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2025-06-09,2025-06-12,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023487,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2025-08-30,,badbergjr,박대리,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023488,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2021-09-09,2021-09-12,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023490,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2024-02-20,2024-02-23,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023491,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,사업종료
2023-11-28,2023-12-01,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023492,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,사업종료
2022-04-12,2022-04-15,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023495,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2022-10-14,2022-10-17,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023496,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,불용결정
2023-08-13,2023-08-16,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023497,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2024-05-19,2024-05-22,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023498,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2025-09-15,2025-09-18,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023503,2020-02-29,7743000,2020-03-04,중앙도서관,폐품,사용연한경과
2024-01-08,2024-01-11,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023506,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,사업종료
2023-11-08,2023-11-11,badbergjr,박대리,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202023507,2020-02-29,7743000,2020-03-04,중앙도서관,중고품,불용결정
2024-12-14,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223525,2022-02-04,13257000,2022-02-05,입학처,폐품,사용연한경과
2024-01-24,2024-01-27,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223531,2022-02-04,13257000,2022-02-05,입학처,중고품,불용결정
2025-10-09,2025-10-12,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223532,2022-02-04,13257000,2022-02-05,입학처,신품,잉여물품
2025-11-27,2025-11-30,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223535,2022-02-04,13257000,2022-02-05,입학처,정비필요품,고장/파손
2023-11-21,2023-11-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223537,2022-02-04,13257000,2022-02-05,입학처,중고품,사업종료
2024-01-27,2024-01-30,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223539,2022-02-04,13257000,2022-02-05,입학처,폐품,사용연한경과
2023-11-07,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223546,2022-02-04,13257000,2022-02-05,입학처,중고품,사업종료
2025-11-13,2025-11-16,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223548,2022-02-04,13257000,2022-02-05,입학처,정비필요품,고장/파손
2025-11-07,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223553,2022-02-04,13257000,2022-02-05,입학처,정비필요품,고장/파손
2023-07-10,2023-07-13,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202223558,2022-02-04,13257000,2022-02-05,입학처,중고품,불용결정
2024-05-21,2024-05-24,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202123561,2021-02-03,256000,2021-02-10,인문대학,정비필요품,고장/파손
2019-04-26,2019-04-29,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201723562,2017-03-18,271000,2017-05-10,경영대학,폐품,사용연한경과
2022-07-05,2022-07-08,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523573,2015-12-06,23016000,2016-01-21,경영대학,폐품,사용연한경과
2020-02-01,2020-02-04,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523574,2015-12-06,23016000,2016-01-21,경영대학,중고품,사업종료
2021-03-06,2021-03-09,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523575,2015-12-06,23016000,2016-01-21,경영대학,폐품,사용연한경과
2026-01-21,2026-01-24,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523576,2015-12-06,23016000,2016-01-21,경영대학,폐품,사용연한경과
2017-03-11,2017-03-14,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523577,2015-12-06,23016000,2016-01-21,경영대학,폐품,사용연한경과
2024-08-12,2024-08-15,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523578,2015-12-06,23016000,2016-01-21,경영대학,폐품,사용연한경과
2019-01-11,2019-01-14,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523579,2015-12-06,23016000,2016-01-21,경영대학,신품,잉여물품
2024-12-21,2024-12-24,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201523580,2015-12-06,23016000,2016-01-21,경영대학,정비필요품,고장/파손
2017-05-10,2017-05-13,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201523581,2015-10-18,789000,2015-11-21,입학처,중고품,불용결정
2019-07-30,2019-08-02,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723583,2017-10-22,27740000,2017-10-28,시설팀,폐품,사용연한경과
2025-05-02,2025-05-05,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723585,2017-10-22,27740000,2017-10-28,시설팀,폐품,사용연한경과
2023-08-30,2023-09-02,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723586,2017-10-22,27740000,2017-10-28,시설팀,폐품,사용연한경과
2020-05-18,2020-05-21,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723587,2017-10-22,27740000,2017-10-28,시설팀,폐품,사용연한경과
2020-01-25,2020-01-28,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723589,2017-10-22,27740000,2017-10-28,시설팀,폐품,사용연한경과
2021-05-11,2021-05-14,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723590,2017-10-22,27740000,2017-10-28,시설팀,정비필요품,고장/파손
2021-01-17,2021-01-20,badbergjr,박대리,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201723591,2017-10-22,27740000,2017-10-28,시설팀,정비필요품,고장/파손
2021-11-05,2021-11-08,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202023594,2020-05-08,6565000,2020-06-23,인문대학,중고품,불용결정
2025-05-03,,badbergjr,박대리,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202023595,2020-05-08,6565000,2020-06-23,인문대학,정비필요품,고장/파손
2022-02-09,2022-02-12,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202023596,2020-05-08,6565000,2020-06-23,인문대학,중고품,불용결정
2025-08-13,2025-08-16,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202023597,2020-05-08,6565000,2020-06-23,인문대학,폐품,사용연한경과
2021-10-03,2021-10-06,badbergjr,박대리,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202023599,2020-05-08,6565000,2020-06-23,인문대학,중고품,불용결정
2024-09-09,2024-09-12,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201823601,2018-07-19,2898000,2018-09-14,AI연구원,폐품,사용연한경과
2022-07-30,2022-08-02,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201523606,2015-03-15,2855000,2015-03-18,중앙도서관,중고품,불용결정
2020-01-30,2020-02-02,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623609,2016-04-24,4224000,2016-05-24,AI연구원,신품,잉여물품
2019-11-01,2019-11-04,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623610,2016-04-24,4224000,2016-05-24,AI연구원,중고품,불용결정
2024-09-06,2024-09-09,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623611,2016-04-24,4224000,2016-05-24,AI연구원,정비필요품,고장/파손
2017-10-30,2017-11-02,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623612,2016-04-24,4224000,2016-05-24,AI연구원,중고품,불용결정
2019-08-22,2019-08-25,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623613,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2022-04-25,2022-04-28,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623615,2016-04-24,4224000,2016-05-24,AI연구원,중고품,불용결정
2025-10-09,2025-10-12,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623616,2016-04-24,4224000,2016-05-24,AI연구원,중고품,불용결정
2025-11-04,2025-11-07,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623617,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2021-12-06,2021-12-09,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623618,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2018-10-25,2018-10-28,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623620,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2024-06-13,2024-06-16,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623621,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2021-11-02,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623623,2016-04-24,4224000,2016-05-24,AI연구원,신품,잉여물품
2020-12-30,,badbergjr,박대리,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623627,2016-04-24,4224000,2016-05-24,AI연구원,중고품,사업종료
2025-07-17,2025-07-20,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623628,2016-04-24,4224000,2016-05-24,AI연구원,중고품,불용결정
2021-12-18,2021-12-21,badbergjr,박대리,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201623630,2016-04-24,4224000,2016-05-24,AI연구원,폐품,사용연한경과
2025-09-16,2025-09-19,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202123635,2021-05-26,2257000,2021-07-17,소프트웨어융합대학,중고품,불용결정
2021-05-04,2021-05-07,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201723636,2017-05-10,3644000,2017-06-11,산학협력단,정비필요품,고장/파손
2024-07-13,2024-07-16,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201723638,2017-05-10,3644000,2017-06-11,산학협력단,폐품,사용연한경과
2024-05-29,2024-06-01,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201723639,2017-05-10,3644000,2017-06-11,산학협력단,정비필요품,고장/파손
2024-01-26,,badbergjr,박대리,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M202123640,2021-03-07,174000,2021-03-12,시설팀,중고품,불용결정
2023-05-25,2023-05-28,badbergjr,박대리,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201823642,2018-04-24,371000,2018-04-30,소프트웨어융합대학,정비필요품,고장/파손
2019-03-23,2019-03-26,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201623643,2016-03-22,5900000,2016-03-24,AI연구원,중고품,사업종료
2025-05-08,2025-05-11,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201623644,2016-03-22,5900000,2016-03-24,AI연구원,중고품,불용결정
2025-06-03,2025-06-06,badbergjr,박대리,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201623645,2016-03-22,5900000,2016-03-24,AI연구원,신품,잉여물품
