처분일자,처분정리구분,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,불용일자,내용연수,처분확정일자,정리일자
2024-01-27,폐기,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202014774,2020-02-27,7833000,폐기,폐품,내구연한 경과,2023-12-14,10,2024-02-01,2020-04-02
2024-01-29,폐기,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202214776,2022-05-06,3742000,폐기,정비필요품,수리비용과다,2024-01-04,10,2024-02-03,2022-05-12
2025-01-22,매각,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202214777,2022-05-06,3742000,매각,중고품,구형화,2024-12-09,10,2025-01-25,2022-05-12
2020-11-03,매각,hyl0610,황팀장,반려,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201814781,2018-04-08,998000,매각,중고품,구형화,2020-10-20,10,,2018-05-24
2022-09-01,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201814782,2018-04-08,998000,폐기,정비필요품,수리비용과다,2022-08-10,10,2022-09-04,2018-05-24
2021-05-03,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201814783,2018-04-08,998000,폐기,폐품,내구연한 경과,2021-03-24,10,2021-05-08,2018-05-24
2021-10-26,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201714788,2017-12-29,579000,폐기,폐품,내구연한 경과,2021-09-07,10,2021-10-31,2018-01-02
2025-12-22,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202214792,2022-11-15,1734000,폐기,정비필요품,수리비용과다,2025-12-01,10,2025-12-25,2022-12-19
2022-10-05,폐기,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201814824,2018-10-14,734000,폐기,폐품,내구연한 경과,2022-09-21,5,,2018-10-18
2020-01-24,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201814826,2018-01-12,5303000,폐기,폐품,내구연한 경과,2019-11-29,6,2020-01-31,2018-01-18
2021-02-23,폐기,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201814830,2018-01-12,5303000,폐기,정비필요품,수리비용과다,2021-01-22,6,,2018-01-18
2026-01-15,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201814831,2018-01-12,5303000,폐기,폐품,내구연한 경과,2025-12-18,6,2026-01-22,2018-01-18
2020-02-03,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201514835,2015-10-28,4997000,폐기,폐품,내구연한 경과,2019-12-30,6,2020-02-08,2015-11-02
2020-08-28,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201514838,2015-10-28,4997000,폐기,정비필요품,수리비용과다,2020-07-16,6,2020-09-04,2015-11-02
2019-02-28,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201514840,2015-10-28,4997000,폐기,폐품,내구연한 경과,2019-01-23,6,2019-03-04,2015-11-02
2025-08-25,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202014841,2020-07-16,2520000,폐기,폐품,내구연한 경과,2025-06-28,5,2025-09-01,2020-07-20
2022-02-05,매각,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202014844,2020-07-16,2520000,매각,중고품,구형화,2022-01-20,5,2022-02-10,2020-07-20
2024-09-18,매각,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202014845,2020-07-16,2520000,매각,중고품,구형화,2024-07-25,5,2024-09-21,2020-07-20
2023-12-02,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202014846,2020-07-16,2520000,폐기,폐품,내구연한 경과,2023-11-06,5,2023-12-06,2020-07-20
2025-05-14,매각,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202014848,2020-07-16,2520000,매각,중고품,구형화,2025-03-19,5,2025-05-18,2020-07-20
2024-05-04,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201514851,2015-09-15,24521000,폐기,정비필요품,수리비용과다,2024-04-19,7,2024-05-09,2015-10-17
2021-03-25,매각,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201514856,2015-09-15,24521000,매각,중고품,활용부서부재,2021-02-07,7,,2015-10-17
2022-12-08,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014867,2020-09-12,4210000,폐기,폐품,내구연한 경과,2022-10-22,10,2022-12-12,2020-10-13
2025-12-21,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014868,2020-09-12,4210000,매각,중고품,구형화,2025-12-05,10,2025-12-26,2020-10-13
2025-04-05,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014873,2020-09-12,4210000,폐기,폐품,내구연한 경과,2025-03-20,10,2025-04-11,2020-10-13
2025-01-02,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014874,2020-09-12,4210000,폐기,폐품,내구연한 경과,2024-12-17,10,2025-01-05,2020-10-13
2025-12-28,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014875,2020-09-12,4210000,폐기,폐품,내구연한 경과,2025-11-25,10,2026-01-04,2020-10-13
2019-10-04,폐기,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201514879,2015-12-01,781000,폐기,정비필요품,수리비용과다,2019-08-27,5,2019-10-08,2016-01-18
2020-07-06,폐기,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201514886,2015-12-01,781000,폐기,폐품,내구연한 경과,2020-05-31,5,2020-07-13,2016-01-18
2023-12-26,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201514888,2015-07-03,6327000,폐기,폐품,내구연한 경과,2023-12-08,7,2023-12-30,2015-07-04
2023-01-27,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614889,2016-03-03,5334000,매각,중고품,구형화,2022-12-03,10,2023-02-01,2016-04-22
2023-01-27,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614894,2016-03-03,5334000,폐기,정비필요품,수리비용과다,2023-01-02,10,2023-02-03,2016-04-22
2019-08-09,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614901,2016-03-03,5334000,폐기,폐품,내구연한 경과,2019-07-12,10,2019-08-16,2016-04-22
2019-08-06,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614904,2016-03-03,5334000,폐기,폐품,내구연한 경과,2019-07-14,10,2019-08-11,2016-04-22
2017-10-17,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614909,2016-03-03,5334000,매각,중고품,구형화,2017-08-30,10,2017-10-22,2016-04-22
2024-01-09,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614912,2016-03-03,5334000,매각,중고품,구형화,2023-12-11,10,2024-01-14,2016-04-22
2024-10-24,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614914,2016-03-03,5334000,폐기,정비필요품,수리비용과다,2024-08-26,10,2024-10-30,2016-04-22
2023-01-03,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614915,2016-03-03,5334000,매각,중고품,구형화,2022-12-01,10,2023-01-09,2016-04-22
2024-09-22,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201614917,2016-03-03,5334000,폐기,정비필요품,수리비용과다,2024-08-18,10,2024-09-25,2016-04-22
2022-05-25,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202114920,2021-01-06,383000,폐기,중고품,활용부서부재,2022-03-30,10,2022-05-30,2021-01-07
2025-05-09,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202114921,2021-01-06,383000,폐기,정비필요품,수리비용과다,2025-04-21,10,2025-05-15,2021-01-07
2022-09-28,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201814922,2018-11-26,11123000,폐기,폐품,내구연한 경과,2022-07-30,5,2022-10-01,2019-01-10
2020-12-04,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201814924,2018-11-26,11123000,폐기,폐품,내구연한 경과,2020-10-31,5,2020-12-08,2019-01-10
2022-01-18,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201814925,2018-11-26,11123000,폐기,정비필요품,수리비용과다,2021-12-31,5,2022-01-22,2019-01-10
2023-10-09,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201814926,2018-11-26,11123000,폐기,정비필요품,수리비용과다,2023-09-17,5,2023-10-14,2019-01-10
2023-09-02,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201814928,2018-11-26,11123000,폐기,중고품,활용부서부재,2023-07-17,5,2023-09-09,2019-01-10
2021-11-15,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201714931,2017-08-18,6114000,폐기,정비필요품,수리비용과다,2021-10-31,6,2021-11-19,2017-08-21
2023-05-28,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201714932,2017-08-18,6114000,폐기,폐품,내구연한 경과,2023-05-11,6,2023-06-01,2017-08-21
2024-03-27,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201714934,2017-08-18,6114000,폐기,중고품,활용부서부재,2024-02-11,6,2024-04-01,2017-08-21
2023-04-28,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201714935,2017-08-18,6114000,폐기,폐품,내구연한 경과,2023-04-02,6,2023-05-05,2017-08-21
2020-12-17,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201714938,2017-08-18,6114000,폐기,폐품,내구연한 경과,2020-10-23,6,2020-12-22,2017-08-21
2023-07-31,폐기,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202114951,2021-04-08,499000,폐기,폐품,내구연한 경과,2023-06-19,5,2023-08-03,2021-04-15
2025-08-03,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202214960,2022-12-28,544000,폐기,정비필요품,수리비용과다,2025-06-07,10,2025-08-10,2023-02-02
2025-02-25,폐기,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202214961,2022-12-28,544000,폐기,정비필요품,수리비용과다,2025-02-07,10,,2023-02-02
2022-12-16,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202014971,2020-02-10,16550000,폐기,중고품,구형화,2022-10-25,7,2022-12-19,2020-03-29
2025-05-10,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014974,2020-08-19,1006000,폐기,폐품,내구연한 경과,2025-03-15,10,2025-05-16,2020-08-25
2021-12-16,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202014978,2020-08-19,1006000,폐기,정비필요품,수리비용과다,2021-11-14,10,2021-12-23,2020-08-25
2024-09-15,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202214982,2022-02-23,7683000,폐기,폐품,내구연한 경과,2024-08-31,6,2024-09-19,2022-04-10
2024-02-27,폐기,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201914991,2019-06-25,129000,폐기,폐품,내구연한 경과,2024-01-25,4,,2019-06-30
2023-02-24,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201914993,2019-06-25,129000,폐기,정비필요품,수리비용과다,2023-01-15,4,2023-03-01,2019-06-30
2021-01-26,매각,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201615051,2016-11-08,1405000,매각,중고품,활용부서부재,2020-11-29,5,,2016-11-15
2021-12-25,폐기,hyl0610,황팀장,반려,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202015056,2020-08-13,6973000,폐기,폐품,내구연한 경과,2021-11-20,6,,2020-08-20
2024-07-15,매각,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202015058,2020-08-13,6973000,매각,중고품,구형화,2024-06-29,6,2024-07-22,2020-08-20
2024-12-26,폐기,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202115085,2021-09-08,4621000,폐기,폐품,내구연한 경과,2024-11-16,5,2024-12-30,2021-09-12
2021-08-27,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201915089,2019-04-17,12577000,폐기,폐품,내구연한 경과,2021-07-28,7,2021-08-31,2019-06-07
2021-01-22,폐기,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201915090,2019-04-17,12577000,폐기,정비필요품,수리비용과다,2020-12-04,7,2021-01-25,2019-06-07
2024-01-19,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202115160,2021-09-20,7869000,폐기,폐품,내구연한 경과,2023-12-30,10,2024-01-24,2021-10-27
2023-08-01,멸실,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202115162,2021-09-20,7869000,멸실,폐품,내구연한 경과,2023-07-02,10,,2021-10-27
2025-01-13,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202115164,2021-09-20,7869000,매각,중고품,활용부서부재,2024-11-25,10,2025-01-17,2021-10-27
2024-05-20,폐기,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202115188,2021-09-20,7869000,폐기,폐품,내구연한 경과,2024-04-07,10,,2021-10-27
2019-11-07,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715204,2017-11-16,3766000,폐기,정비필요품,수리비용과다,2019-10-05,10,2019-11-13,2017-12-29
2024-02-20,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715210,2017-11-16,3766000,폐기,중고품,활용부서부재,2024-01-12,10,2024-02-24,2017-12-29
2024-12-10,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715215,2017-11-16,3766000,매각,중고품,구형화,2024-11-14,10,2024-12-14,2017-12-29
2024-07-12,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715216,2017-11-16,3766000,매각,중고품,구형화,2024-06-02,10,2024-07-16,2017-12-29
2019-04-15,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715217,2017-11-16,3766000,폐기,정비필요품,수리비용과다,2019-04-01,10,2019-04-19,2017-12-29
2024-06-16,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715218,2017-11-16,3766000,폐기,폐품,내구연한 경과,2024-05-27,10,2024-06-19,2017-12-29
2023-01-29,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715219,2017-11-16,3766000,매각,중고품,활용부서부재,2022-12-25,10,2023-02-03,2017-12-29
2020-08-24,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201715220,2017-11-16,3766000,매각,중고품,구형화,2020-07-05,10,2020-08-31,2017-12-29
2025-02-27,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202215221,2022-12-26,706000,폐기,폐품,내구연한 경과,2025-01-13,5,2025-03-06,2023-02-02
2022-11-17,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202015240,2020-10-22,5817000,폐기,정비필요품,수리비용과다,2022-10-20,6,2022-11-24,2020-10-27
2021-01-13,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201715241,2017-12-15,1592000,폐기,폐품,내구연한 경과,2020-11-15,6,2021-01-17,2018-01-23
2020-08-07,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201715252,2017-04-28,160000,폐기,정비필요품,수리비용과다,2020-07-21,4,2020-08-14,2017-06-23
2019-10-20,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201715253,2017-04-28,160000,폐기,정비필요품,수리비용과다,2019-08-29,4,2019-10-23,2017-06-23
2022-02-13,폐기,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201515256,2015-06-29,13218000,폐기,폐품,내구연한 경과,2021-12-22,10,2022-02-18,2015-07-01
