불용일자,등록일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2022-10-01,2022-10-01,2022-10-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716117,2017-08-18,8352000,2017-08-23,,반납,10,중고품,구형화
2022-11-18,2022-11-18,2022-11-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716119,2017-08-18,8352000,2017-08-23,,반납,10,중고품,구형화
2025-02-03,2025-02-03,2025-02-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716120,2017-08-18,8352000,2017-08-23,,반납,10,정비필요품,수리비용과다
2020-05-01,2020-05-01,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716124,2017-08-18,8352000,2017-08-23,,반납,10,정비필요품,수리비용과다
2025-10-03,2025-10-03,2025-10-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716125,2017-08-18,8352000,2017-08-23,,반납,10,중고품,활용부서부재
2022-09-02,2022-09-02,2022-09-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716129,2017-08-18,8352000,2017-08-23,,반납,10,중고품,구형화
2021-08-22,2021-08-22,2021-08-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201716135,2017-08-18,8352000,2017-08-23,,반납,10,폐품,내구연한 경과
2018-07-31,2018-07-31,2018-08-07,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201616138,2016-10-16,9135000,2016-12-03,,반납,6,정비필요품,수리비용과다
2026-04-15,2026-04-15,2026-04-22,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201616139,2016-10-16,9135000,2016-12-03,,반납,6,폐품,내구연한 경과
2022-02-02,2022-02-02,2022-02-09,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201616140,2016-10-16,9135000,2016-12-03,,반납,6,중고품,구형화
2024-12-21,2024-12-21,2024-12-28,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201616141,2016-10-16,9135000,2016-12-03,,반납,6,중고품,구형화
2020-07-21,2020-07-21,2020-07-28,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201916142,2019-04-12,1508000,2019-04-13,,반납,5,중고품,구형화
2023-03-18,2023-03-18,,hyl0610,황팀장,반려,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201916143,2019-04-12,1508000,2019-04-13,,반납,5,폐품,내구연한 경과
2025-10-12,2025-10-12,2025-10-19,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202216149,2022-12-08,9631000,2022-12-14,,반납,6,폐품,내구연한 경과
2024-10-08,2024-10-08,2024-10-15,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202216151,2022-12-08,9631000,2022-12-14,,반납,6,중고품,구형화
2021-03-25,2021-03-25,,hyl0610,황팀장,반려,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201516153,2015-09-21,732000,2015-09-22,,반납,5,정비필요품,수리비용과다
2025-01-31,2025-01-31,2025-02-07,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202216156,2022-08-04,187000,2022-09-05,,반납,4,정비필요품,수리비용과다
2025-08-21,2025-08-21,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202216158,2022-08-04,187000,2022-09-05,,반납,4,중고품,활용부서부재
2022-08-30,2022-08-30,2022-09-06,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202016161,2020-05-20,4925000,2020-07-07,,반납,6,중고품,활용부서부재
2025-01-08,2025-01-08,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202016162,2020-05-20,4925000,2020-07-07,,반납,6,정비필요품,수리비용과다
2025-04-23,2025-04-23,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202016163,2020-05-20,4925000,2020-07-07,,반납,6,중고품,구형화
2023-04-27,2023-04-27,2023-05-04,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202016164,2020-05-20,4925000,2020-07-07,,반납,6,폐품,내구연한 경과
2022-07-09,2022-07-09,2022-07-16,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202016174,2020-07-25,1109000,2020-07-29,,반납,5,폐품,내구연한 경과
2023-03-14,2023-03-14,2023-03-21,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202016175,2020-07-25,1109000,2020-07-29,,반납,5,중고품,구형화
2025-12-01,2025-12-01,2025-12-08,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202016176,2020-07-25,1109000,2020-07-29,,반납,5,중고품,구형화
2024-10-07,2024-10-07,2024-10-14,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202216178,2022-04-16,2949000,2022-06-05,,반납,5,폐품,내구연한 경과
2024-06-18,2024-06-18,2024-06-25,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202216183,2022-04-16,2949000,2022-06-05,,반납,5,중고품,활용부서부재
2025-08-18,2025-08-18,2025-08-25,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202016189,2020-04-17,3981000,2020-06-10,,반납,8,정비필요품,수리비용과다
2022-10-30,2022-10-30,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202016190,2020-04-17,3981000,2020-06-10,,반납,8,폐품,내구연한 경과
2023-09-10,2023-09-10,2023-09-17,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202016191,2020-10-19,1254000,2020-10-23,,반납,5,폐품,내구연한 경과
2023-06-21,2023-06-21,2023-06-28,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202016192,2020-10-19,1254000,2020-10-23,,반납,5,폐품,내구연한 경과
2023-01-18,2023-01-18,2023-01-25,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202016194,2020-10-19,1254000,2020-10-23,,반납,5,정비필요품,수리비용과다
2023-02-13,2023-02-13,2023-02-20,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202016195,2020-10-19,1254000,2020-10-23,,반납,5,중고품,구형화
2019-09-29,2019-09-29,2019-10-06,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201616205,2016-04-10,5462000,2016-05-11,,반납,6,폐품,내구연한 경과
2023-07-14,2023-07-14,2023-07-21,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201616206,2016-04-10,5462000,2016-05-11,,반납,6,정비필요품,수리비용과다
2025-01-01,2025-01-01,2025-01-08,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201616207,2016-04-10,5462000,2016-05-11,,반납,6,정비필요품,수리비용과다
2023-09-13,2023-09-13,2023-09-20,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201616209,2016-04-10,5462000,2016-05-11,,반납,6,중고품,활용부서부재
2025-12-31,2025-12-31,2026-01-07,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201916245,2019-04-05,1675000,2019-04-09,,반납,10,폐품,내구연한 경과
2023-04-25,2023-04-25,2023-05-02,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201916246,2019-04-05,1675000,2019-04-09,,반납,10,정비필요품,수리비용과다
2024-09-06,2024-09-06,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201916247,2019-04-05,1675000,2019-04-09,,반납,10,중고품,활용부서부재
2025-07-31,2025-07-31,2025-08-07,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201916252,2019-04-05,1675000,2019-04-09,,반납,10,정비필요품,수리비용과다
2022-12-07,2022-12-07,2022-12-14,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201616265,2016-11-28,1881000,2017-01-21,,반납,10,폐품,내구연한 경과
2025-12-14,2025-12-14,2025-12-21,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201616266,2016-11-28,1881000,2017-01-21,,반납,10,폐품,내구연한 경과
2026-04-25,2026-04-25,2026-05-02,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201616267,2016-11-28,1881000,2017-01-21,,반납,10,폐품,내구연한 경과
2023-12-10,2023-12-10,2023-12-17,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201616270,2016-11-28,1881000,2017-01-21,,반납,10,정비필요품,수리비용과다
2022-08-25,2022-08-25,2022-09-01,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202116276,2021-01-26,7847000,2021-01-30,,반납,6,중고품,구형화
2019-04-09,2019-04-09,2019-04-16,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716283,2017-08-10,303000,2017-09-10,,반납,5,정비필요품,수리비용과다
2019-06-22,2019-06-22,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716286,2017-08-10,303000,2017-09-10,,반납,5,폐품,내구연한 경과
2023-04-22,2023-04-22,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201616288,2016-01-13,2377000,2016-01-20,,반납,6,폐품,내구연한 경과
2019-09-05,2019-09-05,2019-09-12,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201616289,2016-01-13,2377000,2016-01-20,,반납,6,정비필요품,수리비용과다
2021-10-05,2021-10-05,2021-10-12,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201716291,2017-08-16,4345000,2017-10-15,,반납,8,정비필요품,수리비용과다
2025-06-15,2025-06-15,2025-06-22,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201716292,2017-08-16,4345000,2017-10-15,,반납,8,폐품,내구연한 경과
2024-03-11,2024-03-11,2024-03-18,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201716295,2017-08-16,4345000,2017-10-15,,반납,8,폐품,내구연한 경과
2025-02-06,2025-02-06,2025-02-13,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201816300,2018-01-28,5075000,2018-03-02,,반납,5,중고품,구형화
2023-10-12,2023-10-12,2023-10-19,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201816301,2018-12-27,83000,2018-12-31,,반납,4,중고품,활용부서부재
2022-12-03,2022-12-03,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201516307,2015-10-17,13247000,2015-12-13,,반납,6,정비필요품,수리비용과다
2024-05-01,2024-05-01,2024-05-08,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201516308,2015-10-17,13247000,2015-12-13,,반납,6,폐품,내구연한 경과
2024-04-30,2024-04-30,2024-05-07,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201516310,2015-10-17,13247000,2015-12-13,,반납,6,폐품,내구연한 경과
2024-08-12,2024-08-12,2024-08-19,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016311,2020-06-08,17008000,2020-06-13,,반납,6,폐품,내구연한 경과
2025-12-12,2025-12-12,2025-12-19,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016316,2020-06-08,17008000,2020-06-13,,반납,6,폐품,내구연한 경과
2023-09-30,2023-09-30,2023-10-07,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016317,2020-06-08,17008000,2020-06-13,,반납,6,정비필요품,수리비용과다
2023-03-09,2023-03-09,2023-03-16,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016319,2020-06-08,17008000,2020-06-13,,반납,6,중고품,구형화
2022-10-11,2022-10-11,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516373,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2023-12-14,2023-12-14,2023-12-21,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516374,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2018-06-13,2018-06-13,2018-06-20,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516375,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2021-02-11,2021-02-11,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516376,2015-06-15,743000,2015-07-20,,반납,5,중고품,구형화
2025-11-23,2025-11-23,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516378,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2024-05-11,2024-05-11,2024-05-18,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516379,2015-06-15,743000,2015-07-20,,반납,5,중고품,활용부서부재
2022-10-17,2022-10-17,2022-10-24,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516380,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2021-06-30,2021-06-30,2021-07-07,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201516381,2015-06-15,743000,2015-07-20,,반납,5,폐품,내구연한 경과
2025-12-14,2025-12-14,2025-12-21,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201916384,2019-03-22,2139000,2019-05-14,,반납,10,폐품,내구연한 경과
2024-09-10,2024-09-10,2024-09-17,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201916386,2019-03-22,2139000,2019-05-14,,반납,10,정비필요품,수리비용과다
2022-04-13,2022-04-13,2022-04-20,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201916388,2019-03-22,2139000,2019-05-14,,반납,10,중고품,구형화
2025-04-04,2025-04-04,2025-04-11,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201916389,2019-03-22,2139000,2019-05-14,,반납,10,폐품,내구연한 경과
2024-07-06,2024-07-06,2024-07-13,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201916390,2019-03-22,2139000,2019-05-14,,반납,10,중고품,구형화
2019-11-28,2019-11-28,2019-12-05,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201716433,2017-04-12,1465000,2017-04-18,,반납,10,폐품,내구연한 경과
2021-08-08,2021-08-08,2021-08-15,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201716434,2017-04-12,1465000,2017-04-18,,반납,10,폐품,내구연한 경과
2022-11-08,2022-11-08,2022-11-15,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201916436,2019-01-21,5927000,2019-03-13,,반납,5,폐품,내구연한 경과
2021-04-05,2021-04-05,2021-04-12,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201916437,2019-01-21,5927000,2019-03-13,,반납,5,중고품,구형화
2021-04-23,2021-04-23,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201916439,2019-01-21,5927000,2019-03-13,,반납,5,폐품,내구연한 경과
2021-11-08,2021-11-08,2021-11-15,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202016443,2020-08-11,4586000,2020-08-14,,반납,6,폐품,내구연한 경과
2023-09-08,2023-09-08,2023-09-15,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202016445,2020-08-11,4586000,2020-08-14,,반납,6,중고품,활용부서부재
2024-01-13,2024-01-13,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201816468,2018-01-23,3280000,2018-01-29,,반납,10,중고품,활용부서부재
2019-08-18,2019-08-18,2019-08-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201816474,2018-01-23,3280000,2018-01-29,,반납,10,폐품,내구연한 경과
2021-04-24,2021-04-24,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201816477,2018-09-13,2039000,2018-09-20,,반납,8,폐품,내구연한 경과
2025-07-23,2025-07-23,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202216485,2022-02-08,1607000,2022-02-09,,반납,5,폐품,내구연한 경과
2024-08-23,2024-08-23,2024-08-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202216486,2022-12-04,6704000,2023-01-12,,반납,10,중고품,구형화
