G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-12-02,6316000,,공과대학,취득,10,28,대기,자체구입,D002,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2016-08-24,1770000,2016-08-31,경영대학,취득,5,7,확정,자체구입,D003,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2016-03-10,2350000,2016-03-14,AI연구원,취득,8,4,확정,자체구입,D010,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-18,3709000,2020-05-25,소프트웨어융합대학,취득,6,5,확정,자체구입,D001,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2021-09-03,2858000,2021-09-09,인문대학,취득,8,4,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2021-11-01,561000,2021-12-19,경영대학,취득,5,6,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2020-08-14,5405000,2020-08-17,중앙도서관,취득,6,9,확정,자체구입,D008,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2022-04-07,279000,2022-04-13,총무팀,취득,4,7,확정,자체구입,D005,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-02-29,15923000,2020-03-05,인문대학,취득,7,5,확정,자체구입,D004,Magnam amet nesciunt totam.
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-11-29,1247000,2025-12-03,AI연구원,취득,5,1,확정,자체구입,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-09-27,19696000,2020-11-18,공과대학,취득,6,10,확정,자체구입,D002,
4322260926066170,"라우터, Netgear, (US)PR60X",2021-11-16,4237000,2022-01-08,중앙도서관,취득,6,8,확정,자체구입,D008,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2021-02-10,765000,2021-03-12,산학협력단,취득,5,2,확정,자체구입,D009,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-01-22,6632000,2024-03-16,경영대학,취득,10,30,확정,자체구입,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2023-06-10,7979000,2023-06-14,소프트웨어융합대학,취득,10,42,확정,자체구입,D001,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2022-06-16,6424000,2022-07-26,AI연구원,취득,10,34,확정,기증,D010,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2021-08-20,3585000,,인문대학,취득,5,3,반려,자체구입,D004,예산 초과로 인한 반려
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-07-17,950000,2024-09-14,AI연구원,취득,10,5,확정,자체구입,D010,
4322260926066170,"라우터, Netgear, (US)PR60X",2026-01-14,1788000,,소프트웨어융합대학,취득,6,3,대기,자체구입,D001,Aliquam laudantium maxime.
4322260926066170,"라우터, Netgear, (US)PR60X",2020-09-03,1722000,2020-10-23,입학처,취득,6,3,확정,자체구입,D007,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-09-30,13395000,2024-10-05,인문대학,취득,6,8,확정,자체구입,D004,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-08-01,3213000,2022-09-04,AI연구원,취득,5,10,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-17,4120000,,인문대학,취득,10,19,대기,자체구입,D004,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2019-05-13,22626000,2019-05-15,공과대학,취득,7,8,확정,자체구입,D002,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-04-24,172000,2025-06-01,공과대학,취득,5,3,확정,자체구입,D002,Reiciendis earum quo alias quos incidunt exercitationem quam.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2021-07-30,554000,2021-08-29,중앙도서관,취득,10,3,확정,자체구입,D008,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-07-02,8873000,2025-08-30,시설팀,취득,7,3,확정,자체구입,D006,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2020-01-11,199000,2020-01-12,경영대학,취득,4,5,확정,자체구입,D003,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-10-31,6444000,,경영대학,취득,6,9,대기,자체구입,D003,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2017-11-21,7544000,2018-01-18,AI연구원,취득,6,10,확정,자체구입,D010,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2023-04-20,8821000,2023-04-22,중앙도서관,취득,10,25,확정,자체구입,D008,Deleniti qui optio maiores eos.
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-07-06,5416000,2019-07-07,공과대학,취득,8,9,확정,기증,D002,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-12-02,396000,2017-12-09,중앙도서관,취득,10,2,확정,자체구입,D008,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-11-07,3778000,,시설팀,취득,5,3,대기,자체구입,D006,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-10-01,5856000,2020-10-03,중앙도서관,취득,8,9,확정,기증,D008,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-04-10,1102000,2022-06-06,산학협력단,취득,5,3,확정,자체구입,D009,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2015-09-13,1569000,2015-09-14,중앙도서관,취득,6,2,확정,자체구입,D008,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-12-10,2023000,2015-12-11,경영대학,취득,10,10,확정,자체구입,D003,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2021-07-02,1148000,2021-07-04,입학처,취득,5,1,확정,자체구입,D007,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-07-24,2575000,,총무팀,취득,10,3,대기,자체구입,D005,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-02-04,812000,2025-03-14,공과대학,취득,5,3,확정,자체구입,D002,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-03-31,5950000,2020-04-06,AI연구원,취득,7,2,확정,자체구입,D010,
4322260926066170,"라우터, Netgear, (US)PR60X",2020-04-26,1063000,2020-06-08,경영대학,취득,6,2,확정,자체구입,D003,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-01-10,2038000,2021-03-09,입학처,취득,5,9,확정,자체구입,D007,Aut vitae aliquam eligendi.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-12-07,2413000,2021-12-10,인문대학,취득,5,9,확정,자체구입,D004,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-03-03,55000,2023-04-18,공과대학,취득,5,1,확정,자체구입,D002,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2016-12-29,12213000,2017-01-30,AI연구원,취득,5,10,확정,자체구입,D010,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-01-15,4835000,2021-03-15,소프트웨어융합대학,취득,10,27,확정,자체구입,D001,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2015-07-09,1929000,2015-08-24,AI연구원,취득,8,3,확정,자체구입,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2015-09-16,13306000,2015-09-22,입학처,취득,6,7,확정,자체구입,D007,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2020-10-11,1300000,2020-12-06,인문대학,취득,10,6,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-09-18,197000,2015-11-16,총무팀,취득,5,2,확정,자체구입,D005,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-02-07,4184000,2017-02-14,중앙도서관,취득,8,6,확정,자체구입,D008,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-10-18,5065000,2020-10-23,총무팀,취득,6,7,확정,자체구입,D005,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-05-20,2411000,,입학처,취득,6,4,대기,자체구입,D007,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-03-25,623000,2025-03-30,공과대학,취득,5,7,확정,자체제작,D002,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2021-12-27,8148000,2022-01-31,산학협력단,취득,7,3,확정,자체구입,D009,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-02-17,2043000,2021-04-15,경영대학,취득,5,8,확정,자체구입,D003,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2018-07-12,451000,2018-07-17,소프트웨어융합대학,취득,5,8,확정,자체구입,D001,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2017-09-28,443000,2017-10-02,시설팀,취득,5,5,확정,자체구입,D006,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-11-24,4144000,,공과대학,취득,10,21,대기,자체구입,D002,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-10-06,1831000,2018-10-12,총무팀,취득,10,8,확정,자체구입,D005,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-05-06,536000,2018-06-20,인문대학,취득,5,6,확정,자체구입,D004,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2016-09-02,620000,2016-10-10,AI연구원,취득,10,3,확정,자체구입,D010,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-12-18,411000,2017-02-16,경영대학,취득,5,7,확정,자체구입,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2018-01-27,6697000,2018-03-22,소프트웨어융합대학,취득,10,36,확정,자체구입,D001,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-02-02,655000,2019-02-06,AI연구원,취득,5,8,확정,자체구입,D010,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2016-11-20,3438000,2016-12-21,중앙도서관,취득,10,17,확정,자체구입,D008,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-04-21,673000,2019-04-26,중앙도서관,취득,8,1,확정,자체구입,D008,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-02-12,5074000,2018-03-31,총무팀,취득,5,4,확정,기증,D005,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2016-06-13,1651000,2016-07-22,산학협력단,취득,10,8,확정,자체구입,D009,Reiciendis eligendi perferendis enim magni fugiat.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-08-27,2780000,2019-08-30,인문대학,취득,10,13,확정,기증,D004,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2018-07-17,17284000,2018-08-27,시설팀,취득,7,6,확정,자체구입,D006,Ad commodi voluptates.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-08-18,753000,2018-09-21,AI연구원,취득,5,9,확정,기증,D010,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-12-03,2343000,2026-01-18,소프트웨어융합대학,취득,5,7,확정,자체구입,D001,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-05-30,371000,,총무팀,취득,5,4,대기,자체구입,D005,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-02-15,3251000,2025-04-14,소프트웨어융합대학,취득,5,10,확정,자체구입,D001,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2018-03-03,3156000,2018-04-25,시설팀,취득,5,9,확정,자체구입,D006,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2022-06-01,3015000,2022-06-04,인문대학,취득,6,4,확정,자체구입,D004,Sint eos iste eos aliquid excepturi unde necessitatibus.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-06-01,707000,2015-07-02,공과대학,취득,5,8,확정,자체구입,D002,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2020-01-16,3904000,2020-02-25,인문대학,취득,10,20,확정,자체구입,D004,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2016-12-29,19960000,2017-02-04,소프트웨어융합대학,취득,7,7,확정,자체구입,D001,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2023-12-24,4726000,2024-02-05,입학처,취득,10,14,확정,자체구입,D007,
4322260926066170,"라우터, Netgear, (US)PR60X",2015-04-05,1765000,2015-05-15,입학처,취득,6,3,확정,자체구입,D007,Quia quas tempore.
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2015-01-26,2778000,2015-02-01,시설팀,취득,6,4,확정,자체구입,D006,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-04-21,9539000,2019-04-24,경영대학,취득,6,5,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2021-11-10,3047000,2021-12-15,소프트웨어융합대학,취득,6,6,확정,자체구입,D001,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-04-11,13456000,2025-04-13,산학협력단,취득,6,8,확정,자체구입,D009,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-08-07,3898000,2022-09-06,소프트웨어융합대학,취득,6,2,확정,자체구입,D001,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2016-08-18,342000,2016-10-12,인문대학,취득,4,8,확정,자체구입,D004,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2022-11-06,5363000,2022-12-17,산학협력단,취득,10,32,확정,자체구입,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-07-10,5048000,,입학처,취득,10,6,대기,자체구입,D007,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2022-10-09,842000,2022-11-16,소프트웨어융합대학,취득,10,5,확정,자체구입,D001,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2020-06-20,685000,2020-06-24,인문대학,취득,5,2,확정,자체구입,D004,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-11-15,5704000,,총무팀,취득,6,8,대기,자체구입,D005,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-02-09,10866000,2017-04-09,AI연구원,취득,6,6,확정,자체구입,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-10-26,7572000,2017-10-31,산학협력단,취득,6,4,확정,자체제작,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2020-02-20,6141000,2020-02-26,중앙도서관,취득,10,7,확정,자체구입,D008,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-12-23,2460000,2018-01-31,인문대학,취득,5,2,확정,자체구입,D004,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-04-15,6462000,2018-05-23,공과대학,취득,6,8,확정,자체구입,D002,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2020-06-02,9704000,2020-07-08,공과대학,취득,10,44,확정,자체구입,D002,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2016-06-08,6621000,2016-06-13,입학처,취득,8,10,확정,기증,D007,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2024-10-23,441000,,중앙도서관,취득,5,7,대기,자체구입,D008,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-06-19,10390000,2025-06-20,중앙도서관,취득,5,9,확정,자체구입,D008,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-01-01,5565000,2025-01-02,시설팀,취득,5,5,확정,자체구입,D006,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-03-15,252000,2016-04-22,산학협력단,취득,5,3,확정,자체구입,D009,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-01-27,547000,2018-03-16,총무팀,취득,5,6,확정,자체구입,D005,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-03-14,9399000,2018-03-18,중앙도서관,취득,5,8,확정,자체구입,D008,
