물품고유번호,Start_Date,End_Date,Is_Current,운용상태,사유,관리자
M201813176,2022-05-02,2099-12-31,True,처분,폐기 완료,황팀장
M201813177,2018-06-18,2018-07-09,False,취득,신규 취득,박대리
M201813177,2018-07-10,2025-04-26,False,운용,신규운용 승인 및 사용 시작,박대리
M201813177,2025-04-27,2025-07-14,False,불용,고장/파손,황팀장
M201813177,2025-07-15,2099-12-31,True,처분,폐기 완료,황팀장
M201813178,2018-06-18,2018-06-24,False,취득,신규 취득,박대리
M201813178,2018-06-25,2022-04-14,False,운용,신규운용 승인 및 사용 시작,박대리
M201813178,2022-04-15,2022-06-25,False,불용,고장/파손,황팀장
M201813178,2022-06-26,2099-12-31,True,처분,폐기 완료,황팀장
M201813179,2018-06-18,2018-06-26,False,취득,신규 취득,박대리
M201813179,2018-06-27,2024-07-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201813179,2024-07-09,2024-08-20,False,불용,수리비용과다,황팀장
M201813179,2024-08-21,2099-12-31,True,처분,폐기 완료,황팀장
M201813180,2018-06-18,2018-07-10,False,취득,신규 취득,박대리
M201813180,2018-07-11,2022-01-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201813180,2022-01-09,2022-02-23,False,불용,수리비용과다,황팀장
M201813180,2022-02-24,2099-12-31,True,처분,매각 완료,황팀장
M201813181,2018-06-18,2018-07-02,False,취득,신규 취득,박대리
M201813181,2018-07-03,2023-11-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201813181,2023-11-07,2023-12-22,False,불용,노후화(성능저하),황팀장
M201813181,2023-12-23,2099-12-31,True,처분,폐기 완료,황팀장
M201813182,2018-06-18,2018-06-29,False,취득,신규 취득,박대리
M201813182,2018-06-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813183,2018-06-18,2018-07-01,False,취득,신규 취득,박대리
M201813183,2018-07-02,2024-04-30,False,운용,신규운용 승인 및 사용 시작,박대리
M201813183,2024-05-01,2024-08-02,False,불용,노후화(성능저하),황팀장
M201813183,2024-08-03,2099-12-31,True,처분,폐기 완료,황팀장
M201813184,2018-06-18,2018-07-08,False,취득,신규 취득,박대리
M201813184,2018-07-09,2024-04-28,False,운용,신규운용 승인 및 사용 시작,박대리
M201813184,2024-04-29,2099-12-31,True,불용,고장/파손,황팀장
M201813185,2018-06-18,2018-07-08,False,취득,신규 취득,박대리
M201813185,2018-07-09,2022-11-23,False,운용,신규운용 승인 및 사용 시작,박대리
M201813185,2022-11-24,2023-02-23,False,불용,고장/파손,황팀장
M201813185,2023-02-24,2099-12-31,True,처분,폐기 완료,황팀장
M201813186,2018-06-18,2018-07-04,False,취득,신규 취득,박대리
M201813186,2018-07-05,2024-01-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201813186,2024-01-19,2024-03-20,False,불용,수리비용과다,황팀장
M201813186,2024-03-21,2099-12-31,True,처분,폐기 완료,황팀장
M201813205,2018-06-08,2018-06-28,False,취득,신규 취득,박대리
M201813205,2018-06-29,2024-01-07,False,운용,신규운용 승인 및 사용 시작,박대리
M201813205,2024-01-08,2024-03-09,False,불용,수리비용과다,황팀장
M201813205,2024-03-10,2099-12-31,True,처분,폐기 완료,황팀장
M201813206,2018-06-08,2018-06-18,False,취득,신규 취득,박대리
M201813206,2018-06-19,2022-11-03,False,운용,신규운용 승인 및 사용 시작,박대리
M201813206,2022-11-04,2023-01-09,False,불용,고장/파손,황팀장
M201813206,2023-01-10,2099-12-31,True,처분,폐기 완료,황팀장
M201813216,2018-12-06,2018-12-19,False,취득,신규 취득,박대리
M201813216,2018-12-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813217,2018-12-06,2018-12-26,False,취득,신규 취득,박대리
M201813217,2018-12-27,2023-10-28,False,운용,신규운용 승인 및 사용 시작,박대리
M201813217,2023-10-29,2023-12-25,False,불용,수리비용과다,황팀장
M201813217,2023-12-26,2099-12-31,True,처분,폐기 완료,황팀장
M201813218,2018-12-06,2018-12-21,False,취득,신규 취득,박대리
M201813218,2018-12-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813221,2018-09-25,2018-10-10,False,취득,신규 취득,박대리
M201813221,2018-10-11,2023-12-29,False,운용,신규운용 승인 및 사용 시작,박대리
M201813221,2023-12-30,2099-12-31,True,불용,고장/파손,황팀장
M201813222,2018-09-25,2018-10-04,False,취득,신규 취득,박대리
M201813222,2018-10-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813223,2018-09-25,2018-10-09,False,취득,신규 취득,박대리
M201813223,2018-10-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813224,2018-09-25,2018-10-04,False,취득,신규 취득,박대리
M201813224,2018-10-05,2022-03-27,False,운용,신규운용 승인 및 사용 시작,박대리
M201813224,2022-03-28,2022-05-20,False,불용,고장/파손,황팀장
M201813224,2022-05-21,2099-12-31,True,처분,폐기 완료,황팀장
M201813354,2018-01-23,2018-02-11,False,취득,신규 취득,박대리
M201813354,2018-02-12,2020-05-04,False,운용,신규운용 승인 및 사용 시작,박대리
M201813354,2020-05-05,2020-07-04,False,불용,노후화(성능저하),황팀장
M201813354,2020-07-05,2099-12-31,True,처분,폐기 완료,황팀장
M201813355,2018-01-23,2018-02-11,False,취득,신규 취득,박대리
M201813355,2018-02-12,2022-09-10,False,운용,신규운용 승인 및 사용 시작,박대리
M201813355,2022-09-11,2022-12-02,False,불용,노후화(성능저하),황팀장
M201813355,2022-12-03,2099-12-31,True,처분,폐기 완료,황팀장
M201813356,2018-01-23,2018-02-10,False,취득,신규 취득,박대리
M201813356,2018-02-11,2024-07-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201813356,2024-07-03,2099-12-31,True,불용,수리비용과다,황팀장
M201813357,2018-01-23,2018-02-01,False,취득,신규 취득,박대리
M201813357,2018-02-02,2021-11-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201813357,2021-11-07,2022-01-08,False,불용,고장/파손,황팀장
M201813357,2022-01-09,2099-12-31,True,처분,폐기 완료,황팀장
M201813371,2019-01-02,2019-01-25,False,취득,신규 취득,박대리
M201813371,2019-01-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813374,2018-12-13,2018-12-27,False,취득,신규 취득,박대리
M201813374,2018-12-28,2026-02-07,False,운용,신규운용 승인 및 사용 시작,박대리
M201813374,2026-02-08,2026-02-07,False,불용,노후화(성능저하),황팀장
M201813374,2026-02-08,2099-12-31,True,처분,폐기 완료,황팀장
M201813375,2018-12-13,2018-12-27,False,취득,신규 취득,박대리
M201813375,2018-12-28,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813376,2018-12-13,2018-12-29,False,취득,신규 취득,박대리
M201813376,2018-12-30,2025-03-23,False,운용,신규운용 승인 및 사용 시작,박대리
M201813376,2025-03-24,2025-05-04,False,불용,노후화(성능저하),황팀장
M201813376,2025-05-05,2099-12-31,True,처분,폐기 완료,황팀장
M201813377,2018-12-13,2019-01-03,False,취득,신규 취득,박대리
M201813377,2019-01-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813384,2018-06-23,2018-06-30,False,취득,신규 취득,박대리
M201813384,2018-07-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813385,2018-06-23,2018-06-27,False,취득,신규 취득,박대리
M201813385,2018-06-28,2024-09-18,False,운용,신규운용 승인 및 사용 시작,박대리
M201813385,2024-09-19,2024-11-07,False,불용,노후화(성능저하),황팀장
M201813385,2024-11-08,2099-12-31,True,처분,폐기 완료,황팀장
M201813386,2018-06-23,2018-07-10,False,취득,신규 취득,박대리
M201813386,2018-07-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813387,2018-06-23,2018-07-05,False,취득,신규 취득,박대리
M201813387,2018-07-06,2026-01-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201813387,2026-01-26,2026-02-07,False,불용,노후화(성능저하),황팀장
M201813387,2026-02-08,2099-12-31,True,처분,폐기 완료,황팀장
M201813388,2018-06-23,2018-07-03,False,취득,신규 취득,박대리
M201813388,2018-07-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813455,2018-04-26,2018-05-15,False,취득,신규 취득,박대리
M201813455,2018-05-16,2018-08-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201813455,2018-08-09,2018-09-05,False,반납,사업종료,박대리
M201813455,2018-09-06,2018-10-13,False,불용,활용부서부재,황팀장
M201813455,2018-10-14,2099-12-31,True,처분,매각 완료,황팀장
M201813456,2018-04-26,2018-05-20,False,취득,신규 취득,박대리
M201813456,2018-05-21,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813466,2018-09-23,2018-10-18,False,취득,신규 취득,박대리
M201813466,2018-10-19,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813467,2018-09-23,2018-10-09,False,취득,신규 취득,박대리
M201813467,2018-10-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813468,2018-09-23,2018-10-04,False,취득,신규 취득,박대리
M201813468,2018-10-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813469,2018-09-23,2018-09-26,False,취득,신규 취득,박대리
M201813469,2018-09-27,2025-05-15,False,운용,신규운용 승인 및 사용 시작,박대리
M201813469,2025-05-16,2025-07-11,False,불용,수리비용과다,황팀장
M201813469,2025-07-12,2099-12-31,True,처분,폐기 완료,황팀장
M201813470,2018-09-23,2018-10-09,False,취득,신규 취득,박대리
M201813470,2018-10-10,2025-08-27,False,운용,신규운용 승인 및 사용 시작,박대리
M201813470,2025-08-28,2025-11-30,False,불용,노후화(성능저하),황팀장
M201813470,2025-12-01,2099-12-31,True,처분,폐기 완료,황팀장
M201813512,2018-02-08,2018-02-22,False,취득,신규 취득,박대리
M201813512,2018-02-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813529,2018-10-31,2018-11-24,False,취득,신규 취득,박대리
M201813529,2018-11-25,2026-02-07,False,운용,신규운용 승인 및 사용 시작,박대리
M201813529,2026-02-08,2026-02-07,False,불용,고장/파손,황팀장
M201813529,2026-02-08,2099-12-31,True,처분,폐기 완료,황팀장
M201813530,2018-10-31,2018-11-12,False,취득,신규 취득,박대리
M201813530,2018-11-13,2023-07-30,False,운용,신규운용 승인 및 사용 시작,박대리
M201813530,2023-07-31,2023-10-03,False,불용,노후화(성능저하),황팀장
M201813530,2023-10-04,2099-12-31,True,처분,폐기 완료,황팀장
M201813531,2018-10-31,2018-11-12,False,취득,신규 취득,박대리
M201813531,2018-11-13,2024-08-25,False,운용,신규운용 승인 및 사용 시작,박대리
M201813531,2024-08-26,2099-12-31,True,불용,수리비용과다,황팀장
M201813547,2018-08-05,2018-08-23,False,취득,신규 취득,박대리
M201813547,2018-08-24,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813548,2018-08-05,2018-08-20,False,취득,신규 취득,박대리
M201813548,2018-08-21,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813549,2018-08-05,2018-08-29,False,취득,신규 취득,박대리
M201813549,2018-08-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813550,2018-08-05,2018-08-09,False,취득,신규 취득,박대리
M201813550,2018-08-10,2018-10-06,False,운용,신규운용 승인 및 사용 시작,박대리
M201813550,2018-10-07,2018-11-07,False,반납,사업종료,박대리
M201813550,2018-11-08,2019-01-03,False,불용,활용부서부재,황팀장
M201813550,2019-01-04,2099-12-31,True,처분,매각 완료,황팀장
M201813551,2018-08-05,2018-08-13,False,취득,신규 취득,박대리
M201813551,2018-08-14,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813574,2018-04-26,2018-05-16,False,취득,신규 취득,박대리
M201813574,2018-05-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813575,2018-04-26,2018-05-16,False,취득,신규 취득,박대리
M201813575,2018-05-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813576,2018-04-26,2018-05-04,False,취득,신규 취득,박대리
M201813576,2018-05-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813577,2018-04-26,2018-05-17,False,취득,신규 취득,박대리
M201813577,2018-05-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813578,2018-04-26,2018-05-17,False,취득,신규 취득,박대리
M201813578,2018-05-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813579,2018-04-26,2018-05-01,False,취득,신규 취득,박대리
M201813579,2018-05-02,2018-05-19,False,운용,신규운용 승인 및 사용 시작,박대리
M201813579,2018-05-20,2099-12-31,True,반납,잉여물품,박대리
M201813580,2018-04-26,2018-05-14,False,취득,신규 취득,박대리
M201813580,2018-05-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813581,2018-04-26,2018-05-11,False,취득,신규 취득,박대리
M201813581,2018-05-12,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813582,2018-04-26,2018-05-09,False,취득,신규 취득,박대리
M201813582,2018-05-10,2018-11-02,False,운용,신규운용 승인 및 사용 시작,박대리
M201813582,2018-11-03,2018-12-07,False,반납,사업종료,박대리
M201813582,2018-12-08,2019-03-10,False,불용,활용부서부재,황팀장
M201813582,2019-03-11,2099-12-31,True,처분,폐기 완료,황팀장
M201813583,2018-04-26,2018-05-19,False,취득,신규 취득,박대리
M201813583,2018-05-20,2018-08-08,False,운용,신규운용 승인 및 사용 시작,박대리
M201813583,2018-08-09,2018-09-09,False,반납,사업종료,박대리
M201813583,2018-09-10,2099-12-31,True,불용,활용부서부재,황팀장
M201813584,2018-04-26,2018-05-07,False,취득,신규 취득,박대리
M201813584,2018-05-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813585,2018-04-26,2018-05-03,False,취득,신규 취득,박대리
M201813585,2018-05-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813586,2018-04-26,2018-05-05,False,취득,신규 취득,박대리
M201813586,2018-05-06,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813587,2018-04-26,2018-05-05,False,취득,신규 취득,박대리
M201813587,2018-05-06,2019-02-22,False,운용,신규운용 승인 및 사용 시작,박대리
M201813587,2019-02-23,2019-04-03,False,반납,사업종료,박대리
M201813587,2019-04-04,2019-05-23,False,불용,구형화,황팀장
M201813587,2019-05-24,2099-12-31,True,처분,매각 완료,황팀장
M201813588,2018-04-26,2018-05-11,False,취득,신규 취득,박대리
M201813588,2018-05-12,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813589,2018-04-26,2018-05-17,False,취득,신규 취득,박대리
M201813589,2018-05-18,2018-10-01,False,운용,신규운용 승인 및 사용 시작,박대리
M201813589,2018-10-02,2018-11-06,False,반납,사업종료,박대리
M201813589,2018-11-07,2099-12-31,True,불용,구형화,황팀장
M201813590,2018-04-26,2099-12-31,True,취득,신규 취득,박대리
M201813591,2018-04-26,2018-05-06,False,취득,신규 취득,박대리
M201813591,2018-05-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813592,2018-04-26,2018-05-05,False,취득,신규 취득,박대리
M201813592,2018-05-06,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M201813593,2018-04-26,2018-05-19,False,취득,신규 취득,박대리
M201813593,2018-05-20,2019-04-15,False,운용,신규운용 승인 및 사용 시작,박대리
M201813593,2019-04-16,2019-05-19,False,반납,공용전환,박대리
M201813593,2019-05-20,2019-07-29,False,불용,공용전환,황팀장
M201813593,2019-07-30,2099-12-31,True,처분,매각 완료,황팀장
