G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2023-07-23,2272000,2023-07-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,실습실 네트워크 증설,4
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2023-07-27,3571000,2023-08-05,시설팀(ERICA),운용,6,확정,자체구입,A351,,6
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2023-11-20,1069000,2023-12-04,시설팀(ERICA),운용,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2023-11-24,4753000,2023-11-27,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,9
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-01-01,4469000,2024-01-07,시설팀(ERICA),운용,6,확정,자체구입,A351,학과 전산망 고도화,7
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-01-01,4469000,2024-01-07,시설팀(ERICA),취득,6,확정,자체구입,A351,학과 전산망 고도화,2
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-01-05,1733000,2024-01-12,시설팀(ERICA),운용,6,확정,자체구입,A351,,3
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-01-21,1157000,2024-01-24,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,2
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-04-30,1055000,2024-05-11,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-05-21,4182000,2024-05-28,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,6
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-05-21,4182000,2024-05-28,학생지원팀(ERICA),취득,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-05-28,2381000,2024-06-08,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,실습실 네트워크 증설,4
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-07-22,1991000,2024-07-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,4
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-09-16,1012000,2024-09-24,,반납,6,확정,자체구입,A351,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2024-09-16,1012000,2024-09-24,시설팀(ERICA),운용,6,확정,자체구입,A351,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-01-22,4216000,2025-01-27,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,7
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-02-02,1012000,2025-02-06,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,2
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-03-12,2929000,2025-03-22,,반납,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-03-12,2929000,2025-03-22,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,4
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-04-10,558000,2025-04-14,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-04-19,4982000,2025-04-30,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-04-26,1683000,2025-05-06,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-05-25,1688000,2025-05-30,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-08-11,1757000,2025-08-17,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,3
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-09-15,2765000,2025-09-21,시설팀(ERICA),운용,6,확정,자체구입,A351,,5
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-09-25,3762000,2025-10-08,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,7
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-10-16,2984000,2025-10-27,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,6
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-10-21,547000,2025-10-28,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-10-24,2600000,2025-11-03,시설팀(ERICA),운용,6,확정,자체구입,A351,,5
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-10-30,1520000,2025-11-07,시설팀(ERICA),운용,6,확정,자체구입,A351,,3
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-11-24,2615000,2025-12-05,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,5
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-12-27,1071000,2026-01-05,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",ERICA,2025-12-27,1071000,2026-01-05,글로벌문화통상대학RC행정팀(ERICA),취득,6,확정,자체구입,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-03-06,1726000,2015-03-10,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-04-27,2124000,2015-05-08,,처분,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-04-27,2124000,2015-05-08,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-08-21,5242000,2015-09-02,,처분,6,확정,자체제작,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-08-21,5242000,2015-09-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체제작,C354,,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-10-09,2342000,2015-10-20,,반납,6,확정,자체구입,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-10-09,2342000,2015-10-20,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-10-12,5998000,2015-10-18,,불용,6,확정,자체제작,C352,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-10-12,5998000,2015-10-18,,처분,6,확정,자체제작,C352,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-10-12,5998000,2015-10-18,공학대학RC행정팀(ERICA),운용,6,확정,자체제작,C352,학과 전산망 고도화,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-11-13,997000,2015-11-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-11-15,3907000,2015-11-19,,반납,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-11-15,3907000,2015-11-19,,처분,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-11-15,3907000,2015-11-19,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-11-19,1659000,2015-11-28,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-12-18,5235000,2016-01-01,,처분,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2015-12-18,5235000,2016-01-01,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-01-23,3688000,2016-01-26,,반납,6,확정,자체구입,A351,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-01-23,3688000,2016-01-26,시설팀(ERICA),불용,6,확정,자체구입,A351,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-01-23,3688000,2016-01-26,시설팀(ERICA),운용,6,확정,자체구입,A351,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-02-04,1033000,2016-02-08,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-16,2113000,2016-04-24,,반납,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-16,2113000,2016-04-24,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-21,4451000,2016-04-24,시설팀(ERICA),운용,6,확정,자체구입,A351,학과 전산망 고도화,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-25,4756000,2016-05-01,,반납,6,확정,자체구입,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-25,4756000,2016-05-01,,처분,6,확정,자체구입,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-25,4756000,2016-05-01,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,7
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-28,4254000,2016-05-05,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-29,5129000,2016-05-13,,처분,6,확정,자체구입,C352,실습실 네트워크 증설,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-04-29,5129000,2016-05-13,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,실습실 네트워크 증설,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-05-24,3399000,2016-06-05,,처분,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-05-24,3399000,2016-06-05,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-06-19,5446000,2016-07-03,,반납,6,확정,자체구입,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-06-19,5446000,2016-07-03,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-08-29,2321000,2016-09-12,,처분,6,확정,자체제작,C364,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-08-29,2321000,2016-09-12,경상대학RC행정팀(ERICA),운용,6,확정,자체제작,C364,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-09-11,4558000,2016-09-22,,불용,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-09-11,4558000,2016-09-22,,처분,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-09-11,4558000,2016-09-22,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-12-08,3827000,2016-12-15,,불용,6,확정,자체구입,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2016-12-08,3827000,2016-12-15,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-01-17,3018000,2017-01-22,,처분,6,확정,자체구입,C354,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-01-17,3018000,2017-01-22,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-02-15,2126000,2017-02-18,,처분,6,확정,자체구입,C364,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-02-15,2126000,2017-02-18,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-02-22,1193000,2017-03-05,,처분,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-02-22,1193000,2017-03-05,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-05-11,4477000,2017-05-17,,반납,6,확정,자체구입,C352,실습실 네트워크 증설,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-05-11,4477000,2017-05-17,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,실습실 네트워크 증설,7
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-07-10,1197000,2017-07-17,,처분,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-07-10,1197000,2017-07-17,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-07-18,1511000,2017-07-29,시설팀(ERICA),운용,6,확정,자체구입,A351,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-07-29,601000,2017-08-01,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-08-06,3023000,2017-08-18,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-15,4127000,2017-09-26,,처분,6,확정,자체구입,A351,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-15,4127000,2017-09-26,시설팀(ERICA),운용,6,확정,자체구입,A351,,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-18,3299000,2017-09-25,,반납,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-18,3299000,2017-09-25,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-22,2905000,2017-09-25,학생지원팀(ERICA),운용,6,확정,기증,A320,,5
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-23,1131000,2017-10-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,기증,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-23,1131000,2017-10-07,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,기증,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-27,4162000,2017-10-03,,처분,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-09-27,4162000,2017-10-03,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,7
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-10-09,2821000,2017-10-21,,처분,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-10-09,2821000,2017-10-21,시설팀(ERICA),운용,6,확정,자체구입,A351,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-11-23,5577000,2017-12-06,,처분,6,확정,기증,A320,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-11-23,5577000,2017-12-06,학생지원팀(ERICA),운용,6,확정,기증,A320,학과 전산망 고도화,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2017-11-24,4955000,2017-11-27,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-01-17,1096000,2018-01-31,시설팀(ERICA),운용,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-02-19,2035000,2018-03-02,,반납,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-02-19,2035000,2018-03-02,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-02-19,2035000,2018-03-02,경상대학RC행정팀(ERICA),취득,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-02-27,574000,2018-03-02,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-04-09,3968000,2018-04-14,,반납,6,확정,자체구입,A351,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-04-09,3968000,2018-04-14,,처분,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-04-09,3968000,2018-04-14,시설팀(ERICA),운용,6,확정,자체구입,A351,,4
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-05-03,5156000,2018-05-07,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,9
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-05-16,1075000,2018-05-21,시설팀(ERICA),운용,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-05-18,5478000,2018-05-25,,반납,6,확정,자체구입,C360,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-05-18,5478000,2018-05-25,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-06-11,4536000,2018-06-18,,처분,6,확정,자체구입,A351,,2
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-06-11,4536000,2018-06-18,시설팀(ERICA),운용,6,확정,자체구입,A351,,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-06-25,2034000,2018-06-28,,반납,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-06-25,2034000,2018-06-28,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-06-30,508000,2018-07-09,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-07-20,604000,2018-07-27,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-08-16,3064000,2018-08-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-09-06,587000,2018-09-20,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-09-20,3831000,2018-09-24,,처분,6,확정,자체구입,A320,학과 전산망 고도화,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-09-20,3831000,2018-09-24,학생지원팀(ERICA),운용,6,확정,자체구입,A320,학과 전산망 고도화,6
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-10-19,2395000,2018-10-27,,처분,6,확정,자체구입,C360,,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-10-19,2395000,2018-10-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-11-27,4306000,2018-12-07,시설팀(ERICA),운용,6,확정,자체구입,A351,,8
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-12-12,533000,2018-12-17,학생지원팀(ERICA),취득,6,확정,자체구입,A320,실습실 네트워크 증설,1
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2018-12-13,1518000,2018-12-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,3
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2019-02-23,4968000,2019-03-06,시설팀(ERICA),운용,6,확정,자체구입,A351,,10
4322260926066170,"라우터, Netgear, (US)PR60X",서울,2019-04-01,530000,2019-04-12,시설팀(ERICA),운용,6,확정,자체구입,A351,,1
