물품고유번호,G2B목록명,물품분류명,내용연수,취득금액,운용부서코드,취득일자,반납일자,불용일자,상태변화,불용사유,물품상태,처분방식,운용부서명,캠퍼스,운용연차,학습데이터여부,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자,데이터세트구분,운용월수,취득월
M202510369,데스크톱컴퓨터,데스크톱컴퓨터,5,3085000,C364,2025-03-02,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.94,N,4.06,1.0,0.94,0.04,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,11,3
M202510370,데스크톱컴퓨터,데스크톱컴퓨터,5,3085000,C364,2025-03-02,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.94,N,4.06,1.0,0.94,0.04,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,11,3
M202510371,데스크톱컴퓨터,데스크톱컴퓨터,5,3085000,C364,2025-03-02,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.94,N,4.06,1.0,0.94,0.04,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,11,3
M202510372,데스크톱컴퓨터,데스크톱컴퓨터,5,3085000,C364,2025-03-02,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.94,N,4.06,1.0,0.94,0.04,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,11,3
M201610373,데스크톱컴퓨터,데스크톱컴퓨터,5,2985000,C364,2016-06-28,,2020-06-22,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,4.26,Y,0.74,1.0,4.26,0.73,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Train,51,6
M201610374,데스크톱컴퓨터,데스크톱컴퓨터,5,2985000,C364,2016-06-28,,2021-10-01,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.48,Y,-0.48,1.0,5.48,1.0,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Train,66,6
M201610375,데스크톱컴퓨터,데스크톱컴퓨터,5,2985000,C364,2016-06-28,,2022-07-02,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.25,Y,-1.25,1.0,6.25,1.0,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Train,76,6
M201610376,데스크톱컴퓨터,데스크톱컴퓨터,5,2985000,C364,2016-06-28,,2024-12-19,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,9.62,N,-4.62,1.0,9.62,1.0,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,117,6
M201610377,데스크톱컴퓨터,데스크톱컴퓨터,5,2985000,C364,2016-06-28,,2022-03-05,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.01,Y,-1.01,1.0,6.01,1.0,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Train,73,6
M202210378,데스크톱컴퓨터,데스크톱컴퓨터,5,2576000,C364,2022-09-11,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.41,N,1.59,1.0,3.41,0.47,0.8,0.56,0,,,0,0,0,,0.0,,2026-02-08,Prediction,41,9
M202210379,데스크톱컴퓨터,데스크톱컴퓨터,5,2576000,C364,2022-09-11,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.41,N,1.59,1.0,3.41,0.47,0.8,0.56,0,,,0,0,0,,0.0,,2026-02-08,Prediction,41,9
M202210380,데스크톱컴퓨터,데스크톱컴퓨터,5,2576000,C364,2022-09-11,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.41,N,1.59,1.0,3.41,0.47,0.8,0.56,0,,,0,0,0,,0.0,,2026-02-08,Prediction,41,9
M202210381,데스크톱컴퓨터,데스크톱컴퓨터,5,2576000,C364,2022-09-11,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.41,N,1.59,1.0,3.41,0.47,0.8,0.56,0,,,0,0,0,,0.0,,2026-02-08,Prediction,41,9
M201510382,데스크톱컴퓨터,데스크톱컴퓨터,5,1062000,C364,2015-08-21,,2019-06-14,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.97,Y,1.03,1.0,3.97,0.63,0.75,0.52,0,,,0,0,0,,0.0,,2026-02-08,Train,48,8
M201510383,데스크톱컴퓨터,데스크톱컴퓨터,5,1062000,C364,2015-08-21,,2020-04-16,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,4.89,Y,0.11,1.0,4.89,0.96,0.75,0.52,0,,,0,0,0,,0.0,,2026-02-08,Train,59,8
M202110384,데스크톱컴퓨터,데스크톱컴퓨터,5,650000,C364,2021-11-16,,,,,,,경상대학RC행정팀(ERICA),ERICA,4.23,N,0.77,1.0,4.23,0.72,0.73,0.51,0,,,0,0,0,,0.0,,2026-02-08,Prediction,51,11
M201710385,데스크톱컴퓨터,데스크톱컴퓨터,5,557000,C364,2017-07-03,,2023-10-25,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.54,Y,-1.54,1.0,6.54,1.0,0.72,0.5,0,,,0,0,0,,0.0,,2026-02-08,Train,79,7
M202210386,데스크톱컴퓨터,데스크톱컴퓨터,5,1142000,C364,2022-11-22,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.22,N,1.78,1.0,3.22,0.41,0.76,0.53,0,,,0,0,0,,0.0,,2026-02-08,Prediction,39,11
M202210387,데스크톱컴퓨터,데스크톱컴퓨터,5,1142000,C364,2022-11-22,,,,,,,경상대학RC행정팀(ERICA),ERICA,3.22,N,1.78,1.0,3.22,0.41,0.76,0.53,0,,,0,0,0,,0.0,,2026-02-08,Prediction,39,11
M201710388,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2020-12-15,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.46,N,1.54,1.0,3.46,0.48,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,42,7
M201710389,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2025-01-14,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710390,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2024-10-31,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710391,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2020-10-06,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.48,Y,1.52,1.0,3.48,0.48,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,42,7
M201710392,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2023-07-06,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.21,Y,-1.21,1.0,6.21,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,75,7
M201710393,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2023-07-17,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.33,Y,-1.33,1.0,6.33,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,77,7
M201710394,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,,,,,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710395,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2025-07-31,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710396,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2021-04-17,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,4.07,Y,0.93,1.0,4.07,0.66,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,49,7
M201710397,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-07-11,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.3,Y,-0.3,1.0,5.3,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,64,7
M201710398,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-08-07,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.36,Y,-0.36,1.0,5.36,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,65,7
M201710399,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-07-14,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.31,Y,-0.31,1.0,5.31,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,64,7
M201710400,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-04-13,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.0,Y,0.0,1.0,5.0,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,60,7
M201710401,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2024-02-25,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.84,Y,-1.84,1.0,6.84,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,83,7
M201710402,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2023-09-29,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.52,Y,-1.52,1.0,6.52,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,79,7
M201710403,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2021-03-30,,고장/파손,폐품,멸실,경상대학RC행정팀(ERICA),ERICA,3.98,Y,1.02,1.0,3.98,0.63,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,48,7
M201710404,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2024-10-06,,노후화(성능저하),,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710405,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2025-09-04,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,8.57,N,-3.57,1.0,8.57,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,104,7
M201710406,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2021-07-08,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,4.21,Y,0.79,1.0,4.21,0.71,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,51,7
M201710407,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2023-04-20,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.98,Y,-0.98,1.0,5.98,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,72,7
M201710408,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2021-09-09,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,4.38,Y,0.62,1.0,4.38,0.77,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,53,7
M201710409,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-12-04,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.61,Y,-0.61,1.0,5.61,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,68,7
M201710410,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2022-11-22,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.62,Y,-0.62,1.0,5.62,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,68,7
M201710411,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2024-07-09,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,7.04,N,-2.04,1.0,7.04,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,7
M201710412,데스크톱컴퓨터,데스크톱컴퓨터,5,14325000,C364,2017-07-17,,2023-01-06,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.76,Y,-0.76,1.0,5.76,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Train,70,7
M202310413,데스크톱컴퓨터,데스크톱컴퓨터,5,574000,C364,2023-11-05,,,,,,,경상대학RC행정팀(ERICA),ERICA,2.26,N,2.74,1.0,2.26,0.2,0.72,0.5,0,,,0,0,0,,0.0,,2026-02-08,Prediction,27,11
M201910414,데스크톱컴퓨터,데스크톱컴퓨터,5,1260000,C364,2019-11-27,,2024-07-16,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,4.7,N,0.3,1.0,4.7,0.88,0.76,0.53,0,,,0,0,0,,0.0,,2026-02-08,Prediction,57,11
M201910415,데스크톱컴퓨터,데스크톱컴퓨터,5,1260000,C352,2019-11-27,2020-04-25,,사업종료,,,,공학대학RC행정팀(ERICA),ERICA,0.45,N,4.55,1.3,0.59,0.01,0.76,0.53,0,,,0,0,0,,0.0,,2026-02-08,Prediction,5,11
M202410416,데스크톱컴퓨터,데스크톱컴퓨터,5,587000,C364,2024-12-25,,,,,,,경상대학RC행정팀(ERICA),ERICA,1.12,N,3.88,1.0,1.12,0.05,0.72,0.5,0,,,0,0,0,,0.0,,2026-02-08,Prediction,13,12
M201910417,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-06-24,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,5.55,Y,-0.55,1.0,5.55,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,67,3
M201910418,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-12-04,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.96,Y,1.04,1.0,3.96,0.63,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,48,3
M201910419,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-10-12,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.86,Y,-1.86,1.0,6.86,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,83,3
M201910420,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-07-03,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.65,Y,-1.65,1.0,6.65,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,80,3
M201910421,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-04-22,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.29,Y,-0.29,1.0,5.29,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,64,3
M201910422,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-12-01,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.92,Y,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,84,3
M201910423,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-08-15,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.71,Y,-0.71,1.0,5.71,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,69,3
M201910424,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2023-08-21,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,4.74,Y,0.26,1.0,4.74,0.9,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,57,3
M201910425,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-02-24,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910426,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-08-23,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910427,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-12-18,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.07,Y,-1.07,1.0,6.07,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,73,3
M201910428,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C360,2019-03-11,2019-07-17,,사업종료,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,0.38,N,4.62,1.0,0.38,0.01,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,4,3
M201910429,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,,,,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910430,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2026-01-26,,고장/파손,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910431,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-12-27,,고장/파손,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910432,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-11-19,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.92,Y,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,84,3
M201910433,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-02-03,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,3.16,Y,1.84,1.0,3.16,0.4,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,38,3
M201910434,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-02-22,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.2,Y,-0.2,1.0,5.2,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,63,3
M201910435,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-08-08,,고장/파손,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910436,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-04-28,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.36,Y,-0.36,1.0,5.36,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,65,3
M201910437,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-12-14,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,3.97,Y,1.03,1.0,3.97,0.63,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,48,3
M201910438,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2023-04-03,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,4.24,Y,0.76,1.0,4.24,0.72,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,51,3
M201910439,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-08-06,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910440,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2023-07-02,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,4.52,Y,0.48,1.0,4.52,0.82,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,55,3
M201910441,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-08-14,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.73,Y,-0.73,1.0,5.73,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,69,3
M201910442,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-03-06,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,6.3,Y,-1.3,1.0,6.3,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,76,3
M201910443,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-05-04,,노후화(성능저하),불용품,매각,경상대학RC행정팀(ERICA),ERICA,6.5,N,-1.5,1.0,6.5,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,79,3
M201910444,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-04-24,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.44,Y,-0.44,1.0,5.44,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,66,3
M201910445,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-02-28,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.24,Y,-0.24,1.0,5.24,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,63,3
M201910446,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-06-14,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.49,Y,1.51,1.0,3.49,0.49,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,42,3
M201910447,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2023-04-20,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,4.32,Y,0.68,1.0,4.32,0.75,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,52,3
M201910448,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2023-11-01,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.01,Y,-0.01,1.0,5.01,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,60,3
M201910449,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,2019-07-18,2019-08-03,공용전환,공용전환,중고품,매각,,ERICA,0.71,N,4.29,1.0,0.71,0.02,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,8,3
M201910450,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2024-10-21,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.92,Y,-0.92,1.0,5.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,72,3
M201910451,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-12-11,,수리비용과다,불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.95,Y,1.05,1.0,3.95,0.62,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,48,3
M201910452,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2025-05-16,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,6.48,Y,-1.48,1.0,6.48,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,78,3
M201910453,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2026-01-16,,수리비용과다,,,경상대학RC행정팀(ERICA),ERICA,6.92,N,-1.92,1.0,6.92,1.0,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,84,3
M201910454,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-09-03,,고장/파손,폐품,폐기,경상대학RC행정팀(ERICA),ERICA,3.69,Y,1.31,1.0,3.69,0.54,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,44,3
M201910455,데스크톱컴퓨터,데스크톱컴퓨터,5,23322000,C364,2019-03-11,,2022-10-09,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,3.81,Y,1.19,1.0,3.81,0.58,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Valid,46,3
M202510456,데스크톱컴퓨터,데스크톱컴퓨터,5,2935000,C364,2025-06-10,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.67,N,4.33,1.0,0.67,0.02,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,8,6
M202510457,데스크톱컴퓨터,데스크톱컴퓨터,5,2935000,C364,2025-06-10,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.67,N,4.33,1.0,0.67,0.02,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,8,6
M202510458,데스크톱컴퓨터,데스크톱컴퓨터,5,2935000,C364,2025-06-10,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.67,N,4.33,1.0,0.67,0.02,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,8,6
M202510459,데스크톱컴퓨터,데스크톱컴퓨터,5,2935000,C364,2025-06-10,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.67,N,4.33,1.0,0.67,0.02,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,8,6
M202510460,데스크톱컴퓨터,데스크톱컴퓨터,5,2935000,C364,2025-06-10,,,,,,,경상대학RC행정팀(ERICA),ERICA,0.67,N,4.33,1.0,0.67,0.02,0.81,0.57,0,,,0,0,0,,0.0,,2026-02-08,Prediction,8,6
M201710461,데스크톱컴퓨터,데스크톱컴퓨터,5,2368000,C364,2017-12-25,,2022-10-23,,노후화(성능저하),불용품,폐기,경상대학RC행정팀(ERICA),ERICA,5.15,Y,-0.15,1.0,5.15,1.0,0.8,0.56,0,,,0,0,0,,0.0,,2026-02-08,Train,62,12
